,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future
26,216194.3825559076,55703.64175689629,121737.17849848254,32.841915130615234,2.9863030910491943,7.388700008392334,0.45225327589898756,0.2605039223627416,0.3492663280518268,7.54,0.18,0.86,25055.13,469.68,3909.78,0.679,0.135,0.523,0.65,0.01,0.03,4657.73,45.12,114.68,0.081,0.016,0.021,4.11,0.29,1.04,26117.0,4526.4,10020.4,0.686,0.373,0.466,0.17,0.01,0.03,404.2,45.12,105.28000000000002,0.042,0.016,0.021,226737.75267254427,28112.106423686124,88959.61446341309,33.315711975097656,2.012091636657715,8.381671905517578,0.5071413472089549,0.2679161508600029,0.34841468773111195,4.74,0.18,0.66,15402.819999999998,614.22,3093.72,0.692,0.387,0.482,0.36,0.01,0.02,1824.13,20.68,80.84,0.094,0.016,0.019,3.79,0.23,0.83,19975.2,2328.8,6371.4,0.707,0.391,0.492,0.11,0.01,0.02,242.52,20.68,54.519999999999996,0.04,0.016,0.018
27,22922.037820779587,614.9242910047449,10021.46763857018,4.160102367401123,0.05032013729214668,1.9589948654174805,0.30756299951930965,0.05650129793672089,0.2430484495003755,0.39,0.01,0.21,1635.04,7.6,333.5,0.492,0.057,0.383,0.15,0.0,0.01,478.1700000000001,1.88,13.160000000000002,0.108,0.012,0.018,0.7,0.01,0.21,2435.4,24.6,902.0000000000001,0.462,0.044,0.344,0.02,0.0,0.01,22.56,1.88,11.28,0.018,0.009,0.017,162.73063280468705,0.0,0.13671094448284293,0.005825072061270475,0.0,4.2253086576238275e-06,0.11625835833566696,0.0,0.003152641858437423,0.01,0.0,0.0,9.29,0.0,0.0,0.124,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.001,0.0,0.0,0.0,8.2,0.0,0.0,0.037,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
28,339403.01219515153,133937.63508948247,216970.26617585798,46.65882110595703,7.604696273803711,18.018911361694336,0.5754414509412453,0.389220069893255,0.48525718006377166,7.53,0.39,1.2,24190.0,1348.2399999999998,5243.199999999999,0.755,0.227,0.639,1.24,0.03,0.06,7845.529999999999,120.32,233.12,0.177,0.025,0.037,9.23,0.59,1.57,29372.4,10225.4,17941.6,0.758,0.498,0.64,0.21,0.03,0.06,439.92,120.32,229.36,0.047,0.025,0.036,325056.11667618505,115069.40673950594,187194.01725624426,44.443687438964844,5.495980262756348,24.148069381713867,0.6012915667484,0.36364531058036054,0.47807151111306967,7.82,0.29,2.08,21051.14,769.1199999999999,5576.7,0.805,0.189,0.67,0.99,0.02,0.08,5844.3,88.36,197.4,0.12,0.023,0.037,5.07,0.63,2.57,31381.400000000005,8749.4,14530.399999999998,0.783,0.477,0.639,0.19,0.02,0.07,436.15999999999997,88.36,188.0,0.048,0.023,0.035
29,319411.29554562335,61066.893786329456,146986.36323138612,49.635337829589844,9.922776222229004,18.72788429260254,0.5674271235905752,0.32407466344145974,0.47726065400671974,3.8,0.57,1.12,17734.61,1493.43,4248.5,0.81,0.421,0.65,0.83,0.02,0.06,5791.17,56.4,148.52,0.127,0.017,0.033,6.85,0.85,1.98,31053.399999999998,6461.6,12193.4,0.827,0.485,0.647,0.22,0.02,0.06,419.24,56.4,148.52,0.049,0.017,0.033,90463.4860515926,88.13043532690727,2930.4503406785784,33.506954193115234,0.0032581707928329706,0.33699119091033936,0.46258228271489266,0.011888977278993178,0.1635287081675611,5.64,0.0,0.05,9828.82,0.0,101.5,0.685,0.003,0.275,0.07,0.0,0.0,177.1,0.0,7.52,0.094,0.003,0.017,3.33,0.0,0.06,8142.6,8.2,303.4,0.616,0.011,0.239,0.13,0.0,0.0,109.03999999999999,0.0,3.76,0.032,0.003,0.014
30,631341.706916011,228292.74991611252,393225.65024703107,47.65971374511719,17.77656364440918,37.216678619384766,0.6761087158231301,0.4921946621837968,0.6049457114406362,6.21,1.14,2.5,31376.79,4200.36,11581.319999999998,0.865,0.482,0.776,1.65,0.03,0.13,10537.45,214.31999999999996,580.92,0.14,0.036,0.051,8.21,1.41,4.56,54546.4,16621.4,34374.4,0.869,0.636,0.779,0.23,0.03,0.12,768.92,214.31999999999996,503.84000000000003,0.055,0.036,0.049,451705.43738230376,61115.52561540739,340166.8303104867,47.07510757446289,2.9383597373962402,33.53551483154297,0.6149677426241136,0.2746743343574099,0.5599088315219855,5.37,0.36,2.54,19807.59,1468.6,8310.24,0.847,0.398,0.752,2.19,0.01,0.13,12963.72,45.12,426.76,0.154,0.016,0.047,10.9,0.27,4.15,49413.2,4690.4,26576.199999999997,0.84,0.38,0.735,0.33,0.01,0.12,759.52,45.12,374.12,0.054,0.016,0.045
31,58301.79083063122,20413.814668737177,39508.74984250804,7.132553577423096,2.3022072315216064,4.9067182540893555,0.3416308714909786,0.2672356553746539,0.31721451093887254,0.48,0.11,0.26,1812.5,473.2800000000001,1175.85,0.51,0.372,0.431,0.16,0.0,0.01,1133.44,16.92,30.08,0.058,0.016,0.017,0.77,0.22,0.51,5551.4,1558.0,3476.8,0.496,0.373,0.462,0.02,0.0,0.01,47.0,16.92,30.08,0.018,0.016,0.017,70992.67234614087,6026.253734994208,38167.88361378365,15.781401634216309,1.212834119796753,8.578388214111328,0.4177882357073758,0.24231763759483227,0.3361028908305188,1.86,0.05,0.49,4756.0,91.0,1478.28,0.613,0.36,0.473,0.28,0.0,0.01,1133.44,5.64,30.08,0.088,0.016,0.018,2.39,0.12,0.78,7568.6,459.20000000000005,3361.9999999999995,0.579,0.344,0.51,0.04,0.0,0.01,95.88,5.64,28.2,0.026,0.016,0.018
32,422219.72654990567,136792.28931204762,204278.21477937762,42.456993103027344,5.441466331481934,13.580623626708984,0.5932600268412006,0.3698224305714956,0.5000913811441723,3.47,0.28,0.99,32319.91,1447.04,6170.73,0.755,0.223,0.655,0.79,0.01,0.05,8748.74,80.84,216.19999999999996,0.125,0.019,0.036,4.55,0.61,1.22,33185.4,8782.2,16892.0,0.754,0.453,0.654,0.15,0.01,0.04,466.24,80.84,212.43999999999997,0.045,0.019,0.036,513681.7235903514,84732.25697379664,238231.19700322713,44.50871658325195,7.0453619956970215,21.369728088378906,0.663754171337541,0.31723045882818635,0.528259431030253,8.78,0.37,1.52,30601.259999999995,913.52,6912.39,0.838,0.192,0.676,1.48,0.01,0.06,6623.54,58.28,265.08,0.121,0.017,0.04,5.14,0.64,2.14,44427.6,6666.600000000001,18794.4,0.847,0.432,0.685,0.18,0.01,0.06,631.68,58.28,255.68000000000004,0.053,0.017,0.04
33,723692.7596429363,249784.27606574187,515263.1436426047,52.21167755126953,20.376148223876953,36.12173843383789,0.6940130132968552,0.5630135197260525,0.6282998667094494,8.75,0.95,2.51,58415.52,4918.47,19192.200000000004,0.859,0.599,0.772,0.17,0.06,0.1,883.6,312.08,639.2,0.055,0.045,0.052,6.61,2.38,4.14,61860.8,21254.4,44181.6,0.869,0.746,0.841,0.17,0.06,0.1,883.6,312.08,639.2,0.055,0.045,0.052,567532.1184948029,264031.5984215282,397122.91601310717,55.2632942199707,13.658162117004395,26.753860473632812,0.6747070091136625,0.5494443585565589,0.620255942422783,6.48,0.64,1.82,53120.22,4911.2,10311.3,0.836,0.686,0.786,1.68,0.03,0.08,13565.86,261.32,439.92,0.161,0.041,0.048,6.25,1.21,2.83,46641.6,19803.0,31422.4,0.843,0.713,0.789,0.19,0.03,0.08,686.2,261.32,436.15999999999997,0.052,0.041,0.048
34,759845.0814918951,288127.9394894169,577279.6910684938,31.446685791015625,15.373429298400879,24.516265869140625,0.6573969177261652,0.49204393327075535,0.6101090822111122,4.75,0.78,1.63,59418.84,6855.84,19380.7,0.817,0.558,0.726,1.21,0.04,0.07,20756.12,415.48,652.36,0.161,0.041,0.048,4.82,1.36,2.12,59491.0,28724.6,45698.6,0.81,0.678,0.764,0.14,0.04,0.07,876.08,415.48,650.48,0.051,0.041,0.048,770463.626624481,307186.3585465313,711034.4710506673,50.35798263549805,22.967267990112305,32.92877197265625,0.6569474026068053,0.5167040287898216,0.6384115725315972,9.29,0.98,2.18,73941.48,6924.4,14965.44,0.847,0.539,0.796,1.39,0.06,0.11,24457.51,419.24,800.88,0.168,0.043,0.051,8.24,2.18,3.99,66231.4,29905.4,56293.00000000001,0.834,0.707,0.803,0.26,0.06,0.11,958.7999999999998,419.24,800.88,0.054,0.043,0.051
35,804004.8419911112,300044.25815595384,506780.7342251657,30.201862335205078,9.446094512939453,24.48346519470215,0.6607756091205196,0.4975757179312014,0.5660899037070786,3.85,0.47,1.06,35419.79,4943.34,11457.0,0.811,0.552,0.709,0.62,0.04,0.06,10271.8,321.48,547.08,0.126,0.038,0.044,3.22,0.83,2.34,65001.4,24895.2,38950.0,0.817,0.638,0.713,0.09,0.04,0.06,938.12,321.48,515.12,0.052,0.038,0.043,544349.2606167401,230418.1568717904,372834.5996066233,35.86152648925781,8.437169075012207,21.310171127319336,0.6210429470407726,0.4295904817058895,0.5417095282029837,3.23,0.39,1.35,22671.9,4597.08,10653.5,0.776,0.479,0.656,1.11,0.02,0.07,13140.82,156.04,411.72,0.144,0.025,0.041,3.55,0.49,1.96,41688.8,13497.2,29651.199999999997,0.769,0.503,0.685,0.12,0.02,0.07,611.0,156.04,400.44,0.049,0.025,0.041
36,333452.69481287804,205512.5794623196,274475.5159074329,25.543148040771484,13.795998573303223,18.882869720458984,0.5896380329974535,0.4852971418723591,0.5622496117097241,2.49,0.43,0.82,21822.21,3833.07,6359.7,0.747,0.618,0.701,0.07,0.02,0.04,368.48,203.04,285.76,0.045,0.033,0.041,2.25,1.11,1.53,28281.8,16301.6,22615.6,0.775,0.651,0.733,0.07,0.02,0.04,368.48,203.04,285.76,0.045,0.033,0.041,403513.2105000814,204216.75781086838,234641.35331236103,44.213016510009766,15.25291919708252,24.332271575927734,0.6297910485665881,0.5397493133212853,0.5626311357563334,2.55,0.57,1.11,10735.8,2924.6,5861.16,0.769,0.691,0.72,0.92,0.03,0.06,7880.95,186.12,244.4,0.138,0.038,0.041,5.08,1.26,2.21,41483.8,14399.199999999999,18892.8,0.856,0.684,0.732,0.17,0.03,0.06,693.72,186.12,244.4,0.054,0.038,0.041
37,50046.26999024739,15242.503462638706,33972.66177845872,8.465347290039062,1.1672948598861694,5.135837554931641,0.3482497850516924,0.27399602411248114,0.33054283593006306,0.72,0.07,0.29,3261.09,257.6,1073.52,0.535,0.366,0.438,0.09,0.0,0.01,513.5899999999999,15.04,28.2,0.053,0.016,0.018,0.92,0.11,0.57,4879.0,1271.0,3189.8,0.522,0.394,0.491,0.01,0.0,0.01,39.48,11.28,26.320000000000004,0.018,0.015,0.017,139177.80116153415,15235.616692709867,53077.769156988055,29.247360229492188,2.8912839889526367,14.306385040283203,0.5164934217839967,0.2929097933303929,0.3674910400452546,3.13,0.21,0.74,11473.15,488.43000000000006,1251.45,0.689,0.43,0.474,0.74,0.01,0.03,3294.06,20.68,43.24,0.104,0.018,0.019,3.12,0.5,1.55,13530.0,1787.6000000000001,5248.0,0.727,0.465,0.547,0.08,0.01,0.03,188.0,20.68,41.36,0.04,0.018,0.019
38,438022.5944969591,227022.204182764,341227.46488963166,56.27259063720703,14.395947456359863,27.230112075805664,0.6443378772661852,0.5188380369236697,0.5963939344965501,8.02,0.59,2.2,36277.45,4220.64,9053.7,0.839,0.579,0.767,1.08,0.03,0.09,9262.33,210.56000000000003,374.12,0.149,0.039,0.047,8.33,1.33,3.35,38269.4,16842.8,26584.4,0.843,0.714,0.783,0.2,0.03,0.09,547.08,210.56000000000003,368.48,0.052,0.039,0.047,210434.9903982071,36332.8337470954,63850.32396050752,44.77183532714844,4.101062297821045,12.748021125793457,0.5703942669415809,0.30898827159416486,0.3756112452495558,4.9,0.35,1.02,13675.46,829.44,2438.64,0.817,0.431,0.556,1.21,0.01,0.03,4091.01,20.68,45.12,0.116,0.017,0.019,6.03,0.37,1.42,21008.4,2443.6,5412.0,0.792,0.473,0.54,0.19,0.01,0.03,278.24,20.68,43.24,0.046,0.017,0.019
39,6897.9498899235805,183.69214892973105,2063.1567550004206,0.5939435362815857,0.006481368560343981,0.22885958850383759,0.20663685494653866,0.01963033806269454,0.11549909188323416,0.13,0.01,0.02,267.0,6.08,84.42,0.321,0.042,0.23,0.0,0.0,0.0,49.76,0.0,7.18,0.069,0.005,0.019,0.13,0.0,0.02,680.6,8.2,139.4,0.302,0.011,0.148,0.01,0.0,0.0,7.52,0.0,1.88,0.014,0.003,0.01,2305.362385299702,0.0,0.1694634217528801,0.4161055088043213,0.0,4.222827556077391e-06,0.21528220353402833,0.0,0.00340340200359927,0.19,0.0,0.0,271.92,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0.136,0.0,0.0,0.2,0.0,0.0,549.4,0.0,0.0,0.383,0.0,0.0,0.01,0.0,0.0,5.64,0.0,0.0,0.017,0.0,0.0
40,157516.84909472015,48302.71017509497,78629.56818459184,22.25356101989746,2.516775131225586,8.2459135055542,0.46209028668205687,0.25995124708170786,0.3207133880236625,3.31,0.22,0.83,11370.96,433.2,3120.4,0.656,0.134,0.491,0.55,0.01,0.02,3205.51,31.960000000000004,60.16,0.08,0.016,0.018,3.08,0.28,0.77,14440.2,3206.2,6445.2,0.654,0.361,0.445,0.16,0.01,0.02,182.36,31.960000000000004,58.28,0.036,0.016,0.018,42500.10841900796,1734.737115581531,9708.26476999673,8.169390678405762,0.13820944726467133,1.527841329574585,0.35056470023914427,0.10205166204044669,0.23915880971641257,0.98,0.05,0.26,1915.28,45.6,484.1600000000001,0.514,0.092,0.409,0.2,0.0,0.01,478.1700000000001,1.88,15.04,0.109,0.009,0.019,1.41,0.0,0.25,5059.4,16.4,885.6000000000001,0.502,0.03,0.359,0.03,0.0,0.01,41.36,0.0,11.28,0.019,0.007,0.016
41,1011058.15544484,648835.1530695014,822998.5719157389,50.597957611083984,26.38315773010254,37.87602233886719,0.6694651988321215,0.6180444770465163,0.6476891766621472,4.85,1.16,2.64,53193.44,11264.4,26941.0,0.856,0.645,0.796,0.17,0.07,0.11,1231.4,688.08,971.96,0.055,0.048,0.052,5.72,2.2,3.83,83139.8,47625.6,65928.00000000001,0.857,0.773,0.822,0.17,0.07,0.11,1231.4,688.08,971.96,0.055,0.048,0.052,896193.4389719998,333786.4881459272,565762.9086199716,63.00895309448242,24.718679428100586,35.64390563964844,0.6593915985697628,0.5248461481958632,0.588444529068751,7.1,1.12,2.64,53759.46000000001,7113.39,13010.73,0.87,0.534,0.734,0.21,0.07,0.12,1233.28,398.56,661.76,0.055,0.042,0.049,11.6,2.27,4.12,83812.2,26576.199999999997,45985.6,0.857,0.695,0.77,0.21,0.07,0.12,1233.28,398.56,661.76,0.055,0.042,0.049
