,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future
26,208607.46248735694,53429.54790984987,118236.24020182806,32.387821197509766,2.8783321380615234,7.331667900085449,0.4340850943907251,0.2498688840009414,0.33447423641049207,7.54,0.27,0.86,25055.13,1015.05,3909.78,0.679,0.362,0.523,0.42,0.01,0.02,2851.31,26.320000000000004,71.44,0.05,0.01,0.014,4.11,0.29,1.04,26117.0,4526.4,10020.4,0.686,0.373,0.466,0.1,0.01,0.02,244.4,26.320000000000004,63.92000000000001,0.025,0.01,0.013,218158.2702902047,26954.685192207875,85120.45847464478,32.662315368652344,1.967664361000061,7.690061569213867,0.48770508629572035,0.2559042386508162,0.33484238998739746,4.74,0.18,0.66,15402.819999999998,614.22,3093.72,0.664,0.387,0.482,0.23,0.0,0.01,903.21,13.160000000000002,39.48,0.057,0.01,0.011,3.79,0.23,0.83,19975.2,2328.8,6371.4,0.707,0.391,0.492,0.08,0.0,0.01,146.64,13.160000000000002,33.84,0.024,0.01,0.011
27,22213.47671347521,590.1078692347483,9606.20170284821,4.087541580200195,0.04814964905381203,1.8686631917953491,0.29817552683760734,0.05422108220827915,0.23580223792342617,0.45,0.01,0.2,1635.04,7.6,333.5,0.492,0.042,0.383,0.09,0.0,0.0,265.65,1.88,7.52,0.1,0.009,0.011,0.7,0.01,0.21,2435.4,24.6,902.0000000000001,0.462,0.044,0.344,0.01,0.0,0.0,13.160000000000002,0.0,5.64,0.011,0.006,0.01,159.43138499551424,0.0,0.13914607961851289,0.005792619660496712,0.0,4.224814347253414e-06,0.11625841547041646,0.0,0.0025882332084757246,0.01,0.0,0.0,9.29,0.0,0.0,0.124,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.001,0.0,0.0,0.0,8.2,0.0,0.0,0.037,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0
28,326976.84552473156,127194.37632652398,204731.86215629394,46.65346145629883,7.1771745681762695,16.76658821105957,0.5543734841833287,0.3696242957460295,0.4624506480611058,7.53,0.39,1.2,25380.28,2568.78,5282.64,0.756,0.503,0.641,0.8,0.02,0.04,4763.99,73.32,141.0,0.104,0.016,0.022,9.23,0.59,1.57,29372.4,10225.4,17941.6,0.758,0.498,0.64,0.13,0.02,0.04,265.08,73.32,139.12,0.029,0.016,0.022,311854.10907042143,109507.25765991665,176761.64654474362,44.24515914916992,5.153227806091309,24.031301498413086,0.5786460725826787,0.3460676634293642,0.45233659270996834,7.82,0.41,2.05,21051.14,2313.36,5655.0,0.805,0.478,0.67,0.58,0.01,0.05,3559.7099999999996,54.519999999999996,118.44,0.073,0.014,0.022,5.07,0.63,2.57,31381.400000000005,8749.4,14530.399999999998,0.783,0.477,0.639,0.11,0.01,0.04,263.2,54.519999999999996,112.8,0.029,0.014,0.022
29,310726.8809601355,59400.591064364475,139079.9865438231,49.071205139160156,9.750460624694824,18.166927337646484,0.5519316516815961,0.315231795230382,0.4578240731269912,3.8,0.57,1.12,17734.61,1493.43,4248.5,0.81,0.421,0.65,0.54,0.01,0.04,3506.58,33.84,88.36,0.077,0.01,0.02,6.85,0.85,1.98,31053.399999999998,6461.6,12193.4,0.827,0.485,0.647,0.14,0.01,0.04,251.92000000000002,33.84,88.36,0.03,0.01,0.02,87821.70877650706,84.89577098034857,2835.98568172647,32.807674407958984,0.003140251850709319,0.33256709575653076,0.452713767970747,0.011581928569213184,0.15928696796064276,5.64,0.0,0.05,9828.82,0.0,92.88,0.685,0.002,0.274,0.03,0.0,0.0,70.84,0.0,5.64,0.085,0.002,0.011,3.33,0.0,0.06,8142.6,8.2,303.4,0.616,0.011,0.239,0.08,0.0,0.0,65.8,0.0,1.88,0.02,0.002,0.009
30,605622.6054636522,215915.33854801438,380017.2434014356,47.189353942871094,17.61053466796875,36.9239616394043,0.6495911792598513,0.461884546596651,0.5813464241668953,6.21,1.14,2.4,31223.69,4200.36,11129.37,0.865,0.662,0.782,1.08,0.02,0.08,6074.53,129.72,347.8,0.085,0.022,0.031,8.21,1.41,4.56,54546.4,16621.4,34374.4,0.869,0.636,0.779,0.14,0.02,0.08,462.48,129.72,306.44,0.033,0.022,0.03,434482.13505296945,58335.289101395756,324906.00018320093,47.257484436035156,2.8428094387054443,32.88270568847656,0.5930019303457003,0.26217898876146545,0.5362980347392969,5.37,0.36,2.46,17504.85,1468.6,8310.24,0.847,0.398,0.757,1.43,0.01,0.08,7845.529999999999,28.2,251.92000000000002,0.093,0.01,0.028,10.9,0.27,4.15,49413.2,4690.4,26576.199999999997,0.84,0.38,0.735,0.2,0.01,0.07,454.96,28.2,225.6,0.032,0.01,0.027
31,56251.85768584706,19681.20668338015,38120.105448487266,6.900837421417236,2.2205450534820557,4.7942728996276855,0.3301738233253959,0.2576451413880928,0.3070998537590654,0.48,0.11,0.26,1812.5,473.2800000000001,1175.85,0.51,0.372,0.432,0.08,0.0,0.0,478.1700000000001,9.4,18.8,0.033,0.01,0.011,0.77,0.22,0.51,5551.4,1558.0,3476.8,0.496,0.373,0.462,0.01,0.0,0.0,28.2,9.4,18.8,0.011,0.01,0.011,68763.10795253057,5813.56187155237,37045.37307970681,15.398591041564941,1.1807711124420166,8.323526382446289,0.4095868278687359,0.23376522806292294,0.3176118981966508,1.86,0.05,0.49,4756.0,91.0,1478.28,0.613,0.36,0.474,0.18,0.0,0.01,690.69,3.76,16.92,0.037,0.01,0.011,2.39,0.12,0.78,7568.6,459.20000000000005,3361.9999999999995,0.579,0.344,0.51,0.03,0.0,0.01,58.28,3.76,16.92,0.015,0.01,0.011
32,401312.51710265654,129905.10801907012,193888.2790151541,42.06460952758789,5.135596752166748,12.766874313354492,0.5655405256824162,0.3512027105685264,0.4776833528008741,3.47,0.28,1.0,32319.91,2761.38,6251.04,0.755,0.504,0.654,0.58,0.01,0.03,4887.96,48.88,129.72,0.074,0.011,0.022,4.55,0.61,1.22,33185.4,8782.2,16892.0,0.754,0.453,0.654,0.09,0.01,0.03,282.0,48.88,127.84000000000002,0.027,0.011,0.021,491755.28306382947,81043.44314095404,228155.7069262016,44.08254623413086,6.754800796508789,20.57067108154297,0.6362097966398153,0.30107762563339846,0.5024165168995314,8.78,0.37,1.52,30601.259999999995,1661.04,8359.59,0.839,0.4,0.698,0.67,0.01,0.04,3382.61,35.72,159.8,0.067,0.01,0.024,5.14,0.64,2.14,44427.6,6666.600000000001,18794.4,0.847,0.432,0.685,0.11,0.01,0.04,379.76,35.72,154.16,0.032,0.01,0.024
33,692487.7609519026,236082.01587597711,485546.6050269257,52.041255950927734,19.40658187866211,35.51195526123047,0.666527058415708,0.5321286383430018,0.6042498602523371,8.75,0.95,2.03,58415.52,4918.47,13188.12,0.859,0.501,0.823,0.1,0.04,0.06,532.04,188.0,385.3999999999999,0.033,0.027,0.032,6.61,2.38,4.14,61860.8,21254.4,44181.6,0.869,0.746,0.841,0.1,0.04,0.06,532.04,188.0,385.3999999999999,0.033,0.027,0.032,541965.6233085392,250035.62384251054,377195.38545991236,55.206329345703125,12.849913597106934,26.202905654907227,0.6450886738922852,0.5218042945832483,0.589868663529089,6.48,0.64,1.82,53120.22,4911.2,10311.3,0.836,0.54,0.786,0.12,0.02,0.05,413.6000000000001,157.92,263.2,0.031,0.025,0.029,6.25,1.21,2.83,46641.6,19803.0,31422.4,0.843,0.713,0.789,0.12,0.02,0.05,413.6000000000001,157.92,263.2,0.031,0.025,0.029
34,722635.8857687514,275207.653493018,551864.62998755,30.654808044433594,14.865096092224121,23.675636291503906,0.6280341126861021,0.46997960881851086,0.5803405728906759,4.75,0.65,1.36,59418.84,6855.84,13528.02,0.817,0.45,0.743,0.7,0.02,0.04,12538.68,251.92000000000002,392.92,0.097,0.025,0.029,4.82,1.36,2.12,59491.0,28724.6,45698.6,0.81,0.678,0.764,0.09,0.02,0.04,528.28,251.92000000000002,392.92,0.031,0.025,0.029,735073.0698210305,292829.4249795531,676465.0494259968,49.98893737792969,22.499433517456055,31.984848022460938,0.6264324619102916,0.49255489192637003,0.6080946698659349,9.29,0.98,2.01,73941.48,6924.4,14707.44,0.847,0.627,0.796,0.91,0.04,0.07,14717.01,253.80000000000004,483.15999999999997,0.102,0.026,0.031,8.24,2.18,3.99,66231.4,29905.4,56293.00000000001,0.834,0.707,0.803,0.16,0.04,0.07,575.28,253.80000000000004,483.15999999999997,0.033,0.026,0.031
35,764327.3627250174,285581.25068467704,479785.1673765861,29.322368621826172,9.186454772949219,23.66327476501465,0.6286320471286689,0.47195607045376253,0.5344775816671006,3.85,0.47,1.05,69441.0,4943.34,11165.04,0.811,0.61,0.712,0.37,0.02,0.04,5720.33,195.52,313.96,0.074,0.023,0.026,3.22,0.83,2.34,65001.4,24895.2,38950.0,0.817,0.638,0.713,0.06,0.02,0.04,565.88,195.52,312.08,0.031,0.023,0.026,516790.56735629286,215447.5726720343,354577.4320305326,35.14356231689453,8.152252197265625,20.52385902404785,0.590612042470599,0.4016793979392995,0.5128173338432879,3.23,0.39,1.28,31911.15,4597.08,9535.2,0.776,0.561,0.69,0.6,0.01,0.04,6924.61,95.88,244.4,0.083,0.016,0.025,3.55,0.49,1.96,41688.8,13497.2,29651.199999999997,0.769,0.503,0.685,0.07,0.01,0.04,368.48,95.88,242.52,0.029,0.016,0.025
36,317210.10505847854,195556.16441659222,260991.45583541284,24.564315795898438,13.072453498840332,18.0572566986084,0.5615219235612237,0.46088573270136746,0.5335241757173587,2.49,0.43,0.82,21822.21,3833.07,6182.76,0.747,0.618,0.701,0.04,0.01,0.03,221.84,122.2,172.96,0.027,0.02,0.025,2.25,1.11,1.53,28281.8,16301.6,22615.6,0.775,0.651,0.733,0.04,0.01,0.03,221.84,122.2,172.96,0.027,0.02,0.025,389217.76781274995,192931.27667100128,222697.17804767366,43.65593338012695,14.417023658752441,23.43390655517578,0.6074791598712458,0.5093398849669176,0.5341276628329459,3.07,0.57,1.11,23355.06,2924.6,5659.12,0.769,0.679,0.719,0.63,0.02,0.04,4675.44,112.8,146.64,0.084,0.023,0.025,5.08,1.26,2.21,41483.8,14399.199999999999,18892.8,0.856,0.684,0.732,0.1,0.02,0.04,415.48,112.8,146.64,0.033,0.023,0.025
37,48306.4943401885,14682.479972644796,32818.978831086504,8.194445610046387,1.1245648860931396,5.021566867828369,0.3375743038926484,0.26392916009345446,0.31976714993091704,0.93,0.07,0.34,4368.63,257.6,1294.7100000000003,0.535,0.366,0.484,0.09,0.0,0.01,495.88000000000005,7.52,16.92,0.036,0.01,0.011,0.92,0.11,0.57,4879.0,1271.0,3189.8,0.522,0.394,0.491,0.01,0.0,0.01,22.56,7.52,15.04,0.011,0.01,0.011,133763.0260272315,14904.126346775229,51314.83280074797,28.337793350219727,2.844794511795044,13.82094955444336,0.49639901223041466,0.2865367812838772,0.35431681635769813,3.13,0.21,0.75,11473.15,488.43000000000006,1289.52,0.689,0.43,0.474,0.42,0.01,0.02,1948.1000000000001,13.160000000000002,26.320000000000004,0.063,0.011,0.011,3.12,0.5,1.55,13530.0,1787.6000000000001,5248.0,0.727,0.465,0.547,0.05,0.01,0.02,112.8,11.28,24.44,0.024,0.011,0.011
38,423934.6235863481,214108.31939268115,323099.7333138281,56.347190856933594,13.985515594482422,26.68685531616211,0.6155721443925243,0.5077612230828713,0.5679259928927717,8.02,0.59,2.11,36277.45,4220.64,8694.0,0.854,0.463,0.795,0.81,0.02,0.05,5614.07,125.96000000000001,225.6,0.09,0.024,0.028,8.33,1.33,3.35,38269.4,16842.8,26584.4,0.843,0.714,0.783,0.12,0.02,0.05,329.0,125.96000000000001,221.84,0.031,0.024,0.028,203867.73894531684,34731.75836466647,61044.444410419164,44.78147888183594,3.914670944213867,12.37398624420166,0.5572403443586733,0.2953721160651943,0.35648952782187693,4.9,0.35,0.91,13470.5,829.44,2438.64,0.817,0.431,0.556,0.35,0.0,0.02,1098.02,13.160000000000002,26.320000000000004,0.061,0.011,0.011,6.03,0.37,1.42,21008.4,2443.6,5412.0,0.792,0.473,0.54,0.13,0.0,0.02,169.2,13.160000000000002,26.320000000000004,0.028,0.011,0.011
39,6687.220103795147,177.13441457785848,2000.752857644767,0.5925082564353943,0.006409015040844679,0.2219727337360382,0.20073094581247836,0.01892954304775981,0.11142753065462763,0.13,0.01,0.02,267.0,9.12,88.2,0.321,0.039,0.234,0.0,0.0,0.0,34.21,0.0,6.22,0.063,0.004,0.013,0.13,0.0,0.02,680.6,8.2,139.4,0.302,0.011,0.148,0.01,0.0,0.0,3.76,0.0,1.88,0.009,0.003,0.006,2271.2334088346324,0.0,0.16952724727161694,0.41281113028526306,0.0,4.222812094667461e-06,0.21209512921347373,0.0,0.004548425647385679,0.19,0.0,0.0,271.92,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.0,10.44,0.0,0.0,0.136,0.0,0.0,0.2,0.0,0.0,549.4,0.0,0.0,0.383,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.011,0.0,0.0
40,151982.8516461627,46348.49765901313,75469.82391189689,21.87070083618164,2.47598934173584,8.142206192016602,0.445855791882304,0.2472148605843372,0.3111119197146951,3.31,0.14,0.85,11370.96,297.92,3276.72,0.656,0.093,0.496,0.41,0.0,0.01,1965.8100000000002,18.8,35.72,0.049,0.01,0.011,3.08,0.28,0.77,14440.2,3206.2,6445.2,0.654,0.361,0.445,0.09,0.0,0.01,110.92,18.8,35.72,0.022,0.01,0.011,41431.012704972345,1634.4875865339575,9294.2406756063,8.010984420776367,0.13727957010269165,1.4890999794006348,0.34174619994679617,0.09429355876603353,0.2285827952304989,0.98,0.05,0.26,1915.28,97.2,484.1600000000001,0.514,0.265,0.413,0.08,0.0,0.0,247.94000000000003,1.88,9.4,0.109,0.007,0.011,1.41,0.0,0.25,5059.4,16.4,885.6000000000001,0.502,0.03,0.359,0.02,0.0,0.0,24.44,0.0,5.64,0.011,0.005,0.01
41,973263.407312036,616057.6745283571,791100.4265155657,50.55631637573242,25.952238082885742,37.265193939208984,0.6419923084971627,0.5886430421304994,0.6171459905961683,4.85,1.09,2.26,39457.68,9431.8,20938.0,0.861,0.543,0.822,0.1,0.04,0.07,740.72,415.48,586.56,0.033,0.029,0.031,5.72,2.2,3.83,83139.8,47625.6,65928.00000000001,0.857,0.773,0.822,0.1,0.04,0.07,740.72,415.48,586.56,0.033,0.029,0.031,862529.3423760601,317967.44046213856,540763.7760568631,62.56645202636719,24.433557510375977,34.97474670410156,0.6342143575747472,0.49997226462112315,0.5643314470676883,10.41,1.12,2.4,74046.0,6289.29,12880.08,0.87,0.581,0.757,0.13,0.04,0.07,742.6,240.64,398.56,0.033,0.025,0.03,11.6,2.27,4.12,83812.2,26576.199999999997,45985.6,0.857,0.695,0.77,0.13,0.04,0.07,742.6,240.64,398.56,0.033,0.025,0.03
